Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   2.32             3.1                  1.03% , 1.04          448.26 , 438.00          698.88 , 672.00            1199.18 , 1172.00       37.14
   2.34            7.87                  1.09% , 0.92          474.37 , 438.00          618.24 , 672.00            1144.54 , 1172.00       90.13
   2.35           15.92                  0.83% , 1.17          361.22 , 438.00          786.24 , 672.00            1199.54 , 1172.00      191.02
   2.35            5.05                  0.92% , 1.03          400.38 , 438.00          692.16 , 672.00            1144.46 , 1172.00       57.78
   2.36            3.59                  1.00% , 1.06          435.20 , 438.00          712.32 , 672.00            1199.62 , 1172.00       43.12
   2.36            8.73                  1.17% , 0.95          509.18 , 438.00          638.40 , 672.00            1199.70 , 1172.00      104.78
   2.38           10.22                  0.91% , 1.12          396.03 , 438.00          752.64 , 672.00            1199.94 , 1172.00      122.61
   2.38           10.19                  1.12% , 0.90          487.42 , 438.00          604.80 , 672.00            1144.10 , 1172.00      116.62
   2.39           18.13                  0.80% , 1.19          348.16 , 438.00          799.68 , 672.00            1199.98 , 1172.00      217.52
   2.39            2.73                  0.95% , 1.01          413.44 , 438.00          678.72 , 672.00            1144.02 , 1172.00       31.28
   2.39             5.8                  0.97% , 1.08          422.14 , 438.00          725.76 , 672.00            1200.06 , 1172.00       69.62
   2.39            3.23                  1.08% , 1.01          470.02 , 438.00          678.72 , 672.00            1200.02 , 1172.00       38.74
    2.4            6.52                  1.14% , 0.97          496.13 , 438.00          651.84 , 672.00            1200.14 , 1172.00       78.29
   2.42           12.42                  0.88% , 1.14          382.98 , 438.00          766.08 , 672.00            1200.38 , 1172.00       149.1
   2.42            1.59                  0.98% , 0.99          426.50 , 438.00          665.28 , 672.00            1143.58 , 1172.00       18.22
   2.42           12.51                  1.15% , 0.88          500.48 , 438.00          591.36 , 672.00            1143.66 , 1172.00      143.12
   2.43           13.35                  0.81% , 1.10          352.51 , 438.00          739.20 , 672.00            1143.50 , 1172.00      152.69
   2.43            8.01                  0.94% , 1.10          409.09 , 438.00          739.20 , 672.00            1200.50 , 1172.00       96.11
   2.43            3.26                  1.05% , 1.03          456.96 , 438.00          692.16 , 672.00            1200.46 , 1172.00       39.12
   2.44            4.31                  1.11% , 0.99          483.07 , 438.00          665.28 , 672.00            1200.58 , 1172.00       51.79
   2.46           14.62                  0.85% , 1.16          369.92 , 438.00          779.52 , 672.00            1200.82 , 1172.00       175.6
   2.46             1.9                  1.01% , 0.97          439.55 , 438.00          651.84 , 672.00            1143.14 , 1172.00       21.71
   2.46           14.84                  1.18% , 0.86          513.54 , 438.00          577.92 , 672.00            1143.22 , 1172.00      169.62
   2.47           11.04                  0.84% , 1.08          365.57 , 438.00          725.76 , 672.00            1143.06 , 1172.00      126.19
   2.47            3.29                  1.02% , 1.05          443.90 , 438.00          705.60 , 672.00            1200.90 , 1172.00        39.5
   2.47           10.01                  1.19% , 0.94          517.89 , 438.00          631.68 , 672.00            1200.98 , 1172.00      120.21
    2.5           16.82                  0.82% , 1.18          356.86 , 438.00          792.96 , 672.00            1201.26 , 1172.00       202.1
    2.5            4.51                  0.99% , 1.07          430.85 , 438.00          719.04 , 672.00            1201.34 , 1172.00       54.19
    2.5            4.22                  1.04% , 0.95          452.61 , 438.00          638.40 , 672.00            1142.70 , 1172.00       48.21
   2.51            8.73                  0.87% , 1.06          378.62 , 438.00          712.32 , 672.00            1142.62 , 1172.00        99.7
   2.51             7.8                  1.16% , 0.96          504.83 , 438.00          645.12 , 672.00            1201.42 , 1172.00       93.71
   2.54            6.41                  0.90% , 1.04          391.68 , 438.00          698.88 , 672.00            1142.18 , 1172.00        73.2
   2.54            6.71                  0.96% , 1.09          417.79 , 438.00          732.48 , 672.00            1201.78 , 1172.00       80.69
   2.54            6.54                  1.07% , 0.93          465.66 , 438.00          624.96 , 672.00            1142.26 , 1172.00        74.7
   2.55            5.59                  1.13% , 0.98          491.78 , 438.00          658.56 , 672.00            1201.86 , 1172.00       67.22
   2.57            8.86                  1.10% , 0.91          478.72 , 438.00          611.52 , 672.00            1141.82 , 1172.00       101.2
   2.58            4.09                  0.93% , 1.02          404.74 , 438.00          685.44 , 672.00            1141.74 , 1172.00        46.7
   2.58            8.92                  0.93% , 1.11          404.74 , 438.00          745.92 , 672.00            1202.22 , 1172.00      107.18
   2.59            3.39                  1.10% , 1.00          478.72 , 438.00          672.00 , 672.00            1202.30 , 1172.00       40.72
   2.61           11.19                  1.13% , 0.89          491.78 , 438.00          598.08 , 672.00            1141.38 , 1172.00       127.7
   2.62           11.12                  0.90% , 1.13          391.68 , 438.00          759.36 , 672.00            1202.66 , 1172.00      133.68
   2.62            1.77                  0.96% , 1.00          417.79 , 438.00          672.00 , 672.00            1141.30 , 1172.00       20.21
   2.62            3.42                  1.07% , 1.02          465.66 , 438.00          685.44 , 672.00            1202.74 , 1172.00        41.1
   2.65           13.31                  0.87% , 1.15          378.62 , 438.00          772.80 , 672.00            1203.10 , 1172.00      160.18
   2.65           13.51                  1.16% , 0.87          504.83 , 438.00          584.64 , 672.00            1140.94 , 1172.00      154.19
   2.66           12.41                  0.82% , 1.09          356.86 , 438.00          732.48 , 672.00            1140.78 , 1172.00      141.62
   2.66             1.8                  0.99% , 0.98          430.85 , 438.00          658.56 , 672.00            1140.86 , 1172.00       20.59
   2.66            3.45                  1.04% , 1.04          452.61 , 438.00          698.88 , 672.00            1203.18 , 1172.00       41.49
   2.69           15.51                  0.84% , 1.17          365.57 , 438.00          786.24 , 672.00            1203.54 , 1172.00      186.67
   2.69            2.87                  1.02% , 0.96          443.90 , 438.00          645.12 , 672.00            1140.42 , 1172.00       32.78
   2.69           15.84                  1.19% , 0.85          517.89 , 438.00          571.20 , 672.00            1140.50 , 1172.00      180.69
    2.7            10.1                  0.85% , 1.07          369.92 , 438.00          719.04 , 672.00            1140.34 , 1172.00      115.12
    2.7            3.48                  1.01% , 1.06          439.55 , 438.00          712.32 , 672.00            1203.62 , 1172.00       41.87
    2.7            9.07                  1.18% , 0.95          513.54 , 438.00          638.40 , 672.00            1203.70 , 1172.00      109.14
   2.72            9.85                  1.11% , 0.90          483.07 , 438.00          604.80 , 672.00            1140.10 , 1172.00      112.27
   2.73           17.71                  0.81% , 1.19          352.51 , 438.00          799.68 , 672.00            1203.98 , 1172.00      213.17
   2.73            3.13                  0.94% , 1.01          409.09 , 438.00          678.72 , 672.00            1140.02 , 1172.00       35.63
   2.73             5.2                  1.05% , 0.94          456.96 , 438.00          631.68 , 672.00            1139.98 , 1172.00       59.28
   2.74            7.77                  0.88% , 1.05          382.98 , 438.00          705.60 , 672.00            1139.90 , 1172.00       88.62
   2.74            5.42                  0.98% , 1.08          426.50 , 438.00          725.76 , 672.00            1204.06 , 1172.00       65.26
   2.74            6.86                  1.15% , 0.97          500.48 , 438.00          651.84 , 672.00            1204.14 , 1172.00       82.64
   2.76           12.18                  1.14% , 0.88          496.13 , 438.00          591.36 , 672.00            1139.66 , 1172.00      138.77
   2.77           13.78                  0.80% , 1.10          348.16 , 438.00          739.20 , 672.00            1139.50 , 1172.00      157.04
   2.77            7.62                  0.95% , 1.10          413.44 , 438.00          739.20 , 672.00            1204.50 , 1172.00       91.76
   2.77            1.98                  0.97% , 0.99          422.14 , 438.00          665.28 , 672.00            1139.58 , 1172.00       22.58
   2.77            7.53                  1.08% , 0.92          470.02 , 438.00          618.24 , 672.00            1139.54 , 1172.00       85.78
   2.78            5.45                  0.91% , 1.03          396.03 , 438.00          692.16 , 672.00            1139.46 , 1172.00       62.13
   2.78            4.66                  1.12% , 0.99          487.42 , 438.00          665.28 , 672.00            1204.58 , 1172.00       56.14
    2.8            2.02                  1.00% , 0.97          435.20 , 438.00          651.84 , 672.00            1139.14 , 1172.00       22.96
    2.8           14.51                  1.17% , 0.86          509.18 , 438.00          577.92 , 672.00            1139.22 , 1172.00      165.26
   2.81           11.46                  0.83% , 1.08          361.22 , 438.00          725.76 , 672.00            1139.06 , 1172.00      130.54
   2.81            9.81                  0.92% , 1.12          400.38 , 438.00          752.64 , 672.00            1204.94 , 1172.00      118.26
   2.82            3.58                  1.09% , 1.01          474.37 , 438.00          678.72 , 672.00            1205.02 , 1172.00       43.09
   2.84            3.85                  1.03% , 0.95          448.26 , 438.00          638.40 , 672.00            1138.70 , 1172.00       43.86
   2.85            9.14                  0.86% , 1.06          374.27 , 438.00          712.32 , 672.00            1138.62 , 1172.00      104.05
   2.85           12.01                  0.89% , 1.14          387.33 , 438.00          766.08 , 672.00            1205.38 , 1172.00      144.75
   2.86            3.61                  1.06% , 1.03          461.31 , 438.00          692.16 , 672.00            1205.46 , 1172.00       43.47
   2.88            6.18                  1.06% , 0.93          461.31 , 438.00          624.96 , 672.00            1138.26 , 1172.00       70.35
   2.89            14.2                  0.86% , 1.16          374.27 , 438.00          779.52 , 672.00            1205.82 , 1172.00      171.25
   2.89            6.81                  0.89% , 1.04          387.33 , 438.00          698.88 , 672.00            1138.18 , 1172.00       77.55
   2.89            3.64                  1.03% , 1.05          448.26 , 438.00          705.60 , 672.00            1205.90 , 1172.00       43.86
   2.92           16.39                  0.83% , 1.18          361.22 , 438.00          792.96 , 672.00            1206.26 , 1172.00      197.74
   2.92            4.49                  0.92% , 1.02          400.38 , 438.00          685.44 , 672.00            1137.74 , 1172.00       51.06
   2.92            8.51                  1.09% , 0.91          474.37 , 438.00          611.52 , 672.00            1137.82 , 1172.00       96.85
   2.93            4.13                  1.00% , 1.07          435.20 , 438.00          719.04 , 672.00            1206.34 , 1172.00       49.84
   2.94            8.13                  1.17% , 0.96          509.18 , 438.00          645.12 , 672.00            1206.42 , 1172.00       98.06
   2.95           10.84                  1.12% , 0.89          487.42 , 438.00          598.08 , 672.00            1137.38 , 1172.00      123.34
   2.96           10.72                  0.91% , 1.13          396.03 , 438.00          759.36 , 672.00            1206.66 , 1172.00      129.33
   2.96            2.16                  0.95% , 1.00          413.44 , 438.00          672.00 , 672.00            1137.30 , 1172.00       24.56
   2.96            3.77                  1.08% , 1.02          470.02 , 438.00          685.44 , 672.00            1206.74 , 1172.00       45.46
   2.97            6.33                  0.97% , 1.09          422.14 , 438.00          732.48 , 672.00            1206.78 , 1172.00       76.34
   2.97            5.93                  1.14% , 0.98          496.13 , 438.00          658.56 , 672.00            1206.86 , 1172.00       71.57
   2.99           13.18                  1.15% , 0.87          500.48 , 438.00          584.64 , 672.00            1136.94 , 1172.00      149.84
    3.0           12.84                  0.81% , 1.09          352.51 , 438.00          732.48 , 672.00            1136.78 , 1172.00      145.97
    3.0           12.91                  0.88% , 1.15          382.98 , 438.00          772.80 , 672.00            1207.10 , 1172.00      155.82
    3.0            2.19                  0.98% , 0.98          426.50 , 438.00          658.56 , 672.00            1136.86 , 1172.00       24.94
    3.0             3.8                  1.05% , 1.04          456.96 , 438.00          698.88 , 672.00            1207.18 , 1172.00       45.84
   3.01            8.52                  0.94% , 1.11          409.09 , 438.00          745.92 , 672.00            1207.22 , 1172.00      102.83
   3.01            3.73                  1.11% , 1.00          483.07 , 438.00          672.00 , 672.00            1207.30 , 1172.00       45.07
   3.03            15.1                  0.85% , 1.17          369.92 , 438.00          786.24 , 672.00            1207.54 , 1172.00      182.32
   3.03           15.52                  1.18% , 0.85          513.54 , 438.00          571.20 , 672.00            1136.50 , 1172.00      176.34
   3.04           10.51                  0.84% , 1.07          365.57 , 438.00          719.04 , 672.00            1136.34 , 1172.00      119.47
   3.04             2.5                  1.01% , 0.96          439.55 , 438.00          645.12 , 672.00            1136.42 , 1172.00       28.43
   3.04            3.83                  1.02% , 1.06          443.90 , 438.00          712.32 , 672.00            1207.62 , 1172.00       46.22
   3.05             9.4                  1.19% , 0.95          517.89 , 438.00          638.40 , 672.00            1207.70 , 1172.00      113.49
   3.07           17.29                  0.82% , 1.19          356.86 , 438.00          799.68 , 672.00            1207.98 , 1172.00      208.82
   3.07            4.84                  1.04% , 0.94          452.61 , 438.00          631.68 , 672.00            1135.98 , 1172.00       54.93
   3.08            8.19                  0.87% , 1.05          378.62 , 438.00          705.60 , 672.00            1135.90 , 1172.00       92.98
   3.08            5.04                  0.99% , 1.08          430.85 , 438.00          725.76 , 672.00            1208.06 , 1172.00       60.91
   3.08             7.2                  1.16% , 0.97          504.83 , 438.00          651.84 , 672.00            1208.14 , 1172.00       86.99
   3.11            7.23                  0.96% , 1.10          417.79 , 438.00          739.20 , 672.00            1208.50 , 1172.00       87.41
   3.11            7.17                  1.07% , 0.92          465.66 , 438.00          618.24 , 672.00            1135.54 , 1172.00       81.42
   3.12            5.85                  0.90% , 1.03          391.68 , 438.00          692.16 , 672.00            1135.46 , 1172.00       66.48
   3.12            5.01                  1.13% , 0.99          491.78 , 438.00          665.28 , 672.00            1208.58 , 1172.00        60.5
   3.15            9.42                  0.93% , 1.12          404.74 , 438.00          752.64 , 672.00            1208.94 , 1172.00       113.9
   3.15            9.51                  1.10% , 0.90          478.72 , 438.00          604.80 , 672.00            1135.10 , 1172.00      107.92
   3.16            3.52                  0.93% , 1.01          404.74 , 438.00          678.72 , 672.00            1135.02 , 1172.00       39.98
   3.16            3.92                  1.10% , 1.01          478.72 , 438.00          678.72 , 672.00            1209.02 , 1172.00       47.44
   3.19           11.61                  0.90% , 1.14          391.68 , 438.00          766.08 , 672.00            1209.38 , 1172.00       140.4
   3.19            2.37                  0.96% , 0.99          417.79 , 438.00          665.28 , 672.00            1134.58 , 1172.00       26.93
   3.19           11.85                  1.13% , 0.88          491.78 , 438.00          591.36 , 672.00            1134.66 , 1172.00      134.42
    3.2            3.95                  1.07% , 1.03          465.66 , 438.00          692.16 , 672.00            1209.46 , 1172.00       47.82
   3.22           14.19                  1.16% , 0.86          504.83 , 438.00          577.92 , 672.00            1134.22 , 1172.00      160.91
   3.23            13.8                  0.87% , 1.16          378.62 , 438.00          779.52 , 672.00            1209.82 , 1172.00       166.9
   3.23            2.41                  0.99% , 0.97          430.85 , 438.00          651.84 , 672.00            1134.14 , 1172.00       27.31
   3.23            3.98                  1.04% , 1.05          452.61 , 438.00          705.60 , 672.00            1209.90 , 1172.00       48.21
   3.24           11.89                  0.82% , 1.08          356.86 , 438.00          725.76 , 672.00            1134.06 , 1172.00       134.9
   3.26           15.98                  0.84% , 1.18          365.57 , 438.00          792.96 , 672.00            1210.26 , 1172.00      193.39
   3.26           16.53                  1.19% , 0.84          517.89 , 438.00          564.48 , 672.00            1133.78 , 1172.00      187.41
   3.27            9.56                  0.85% , 1.06          369.92 , 438.00          712.32 , 672.00            1133.62 , 1172.00       108.4
   3.27            4.01                  1.01% , 1.07          439.55 , 438.00          719.04 , 672.00            1210.34 , 1172.00       48.59
   3.27            3.48                  1.02% , 0.95          443.90 , 438.00          638.40 , 672.00            1133.70 , 1172.00        39.5
   3.28            8.46                  1.18% , 0.96          513.54 , 438.00          645.12 , 672.00            1210.42 , 1172.00      102.42
    3.3            2.55                  0.94% , 1.00          409.09 , 438.00          672.00 , 672.00            1133.30 , 1172.00       28.91
    3.3            10.5                  1.11% , 0.89          483.07 , 438.00          598.08 , 672.00            1133.38 , 1172.00      118.99
   3.31            7.23                  0.88% , 1.04          382.98 , 438.00          698.88 , 672.00            1133.18 , 1172.00        81.9
   3.31            5.95                  0.98% , 1.09          426.50 , 438.00          732.48 , 672.00            1210.78 , 1172.00       71.98
   3.31            5.82                  1.05% , 0.93          456.96 , 438.00          624.96 , 672.00            1133.26 , 1172.00        66.0
   3.32            6.27                  1.15% , 0.98          500.48 , 438.00          658.56 , 672.00            1210.86 , 1172.00       75.92
   3.33           12.84                  1.14% , 0.87          496.13 , 438.00          584.64 , 672.00            1132.94 , 1172.00      145.49
   3.34            2.59                  0.97% , 0.98          422.14 , 438.00          658.56 , 672.00            1132.86 , 1172.00        29.3
   3.34            8.17                  1.08% , 0.91          470.02 , 438.00          611.52 , 672.00            1132.82 , 1172.00        92.5
   3.35           13.27                  0.80% , 1.09          348.16 , 438.00          732.48 , 672.00            1132.78 , 1172.00      150.32
   3.35            4.89                  0.91% , 1.02          396.03 , 438.00          685.44 , 672.00            1132.74 , 1172.00       55.41
   3.35            8.13                  0.95% , 1.11          413.44 , 438.00          745.92 , 672.00            1211.22 , 1172.00       98.48
   3.35            4.08                  1.12% , 1.00          487.42 , 438.00          672.00 , 672.00            1211.30 , 1172.00       49.42
   3.37           15.19                  1.17% , 0.85          509.18 , 438.00          571.20 , 672.00            1132.50 , 1172.00      171.98
   3.38           10.94                  0.83% , 1.07          361.22 , 438.00          719.04 , 672.00            1132.34 , 1172.00      123.82
   3.38           10.31                  0.92% , 1.13          400.38 , 438.00          759.36 , 672.00            1211.66 , 1172.00      124.98
   3.38            2.62                  1.00% , 0.96          435.20 , 438.00          645.12 , 672.00            1132.42 , 1172.00       29.68
   3.39            4.11                  1.09% , 1.02          474.37 , 438.00          685.44 , 672.00            1211.74 , 1172.00       49.81
   3.41            4.47                  1.03% , 0.94          448.26 , 438.00          631.68 , 672.00            1131.98 , 1172.00       50.58
   3.42             8.6                  0.86% , 1.05          374.27 , 438.00          705.60 , 672.00            1131.90 , 1172.00       97.33
   3.42            12.5                  0.89% , 1.15          387.33 , 438.00          772.80 , 672.00            1212.10 , 1172.00      151.47
   3.43            4.14                  1.06% , 1.04          461.31 , 438.00          698.88 , 672.00            1212.18 , 1172.00       50.19
   3.45            6.81                  1.06% , 0.92          461.31 , 438.00          618.24 , 672.00            1131.54 , 1172.00       77.07
   3.46           14.68                  0.86% , 1.17          374.27 , 438.00          786.24 , 672.00            1212.54 , 1172.00      177.97
   3.46            6.26                  0.89% , 1.03          387.33 , 438.00          692.16 , 672.00            1131.46 , 1172.00       70.83
   3.47            4.17                  1.03% , 1.06          448.26 , 438.00          712.32 , 672.00            1212.62 , 1172.00       50.58
   3.49            9.16                  1.09% , 0.90          474.37 , 438.00          604.80 , 672.00            1131.10 , 1172.00      103.57
    3.5           16.86                  0.83% , 1.19          361.22 , 438.00          799.68 , 672.00            1212.98 , 1172.00      204.46
    3.5            3.92                  0.92% , 1.01          400.38 , 438.00          678.72 , 672.00            1131.02 , 1172.00       44.34
    3.5            4.66                  1.00% , 1.08          435.20 , 438.00          725.76 , 672.00            1213.06 , 1172.00       56.56
   3.51            7.53                  1.17% , 0.97          509.18 , 438.00          651.84 , 672.00            1213.14 , 1172.00       91.34
   3.53           11.21                  0.91% , 1.14          396.03 , 438.00          766.08 , 672.00            1213.38 , 1172.00      136.05
   3.53            2.77                  0.95% , 0.99          413.44 , 438.00          665.28 , 672.00            1130.58 , 1172.00       31.28
   3.53            11.5                  1.12% , 0.88          487.42 , 438.00          591.36 , 672.00            1130.66 , 1172.00      130.06
   3.54            6.84                  0.97% , 1.10          422.14 , 438.00          739.20 , 672.00            1213.50 , 1172.00       83.06
   3.54             4.3                  1.08% , 1.03          470.02 , 438.00          692.16 , 672.00            1213.46 , 1172.00       52.18
   3.55            5.34                  1.14% , 0.99          496.13 , 438.00          665.28 , 672.00            1213.58 , 1172.00       64.85
   3.56           13.85                  1.15% , 0.86          500.48 , 438.00          577.92 , 672.00            1130.22 , 1172.00      156.56
   3.57           13.39                  0.88% , 1.16          382.98 , 438.00          779.52 , 672.00            1213.82 , 1172.00      162.54
   3.57             2.8                  0.98% , 0.97          426.50 , 438.00          651.84 , 672.00            1130.14 , 1172.00       31.66
   3.58           12.32                  0.81% , 1.08          352.51 , 438.00          725.76 , 672.00            1130.06 , 1172.00      139.25
   3.58            9.02                  0.94% , 1.12          409.09 , 438.00          752.64 , 672.00            1213.94 , 1172.00      109.55
   3.58            4.33                  1.05% , 1.05          456.96 , 438.00          705.60 , 672.00            1213.90 , 1172.00       52.56
   3.59            4.27                  1.11% , 1.01          483.07 , 438.00          678.72 , 672.00            1214.02 , 1172.00       51.79
    3.6            16.2                  1.18% , 0.84          513.54 , 438.00          564.48 , 672.00            1129.78 , 1172.00      183.06
   3.61           15.57                  0.85% , 1.18          369.92 , 438.00          792.96 , 672.00            1214.26 , 1172.00      189.04
   3.61            3.11                  1.01% , 0.95          439.55 , 438.00          638.40 , 672.00            1129.70 , 1172.00       35.15
   3.61            4.36                  1.02% , 1.07          443.90 , 438.00          719.04 , 672.00            1214.34 , 1172.00       52.94
   3.62            9.98                  0.84% , 1.06          365.57 , 438.00          712.32 , 672.00            1129.62 , 1172.00      112.75
   3.62            8.79                  1.19% , 0.96          517.89 , 438.00          645.12 , 672.00            1214.42 , 1172.00      106.77
   3.65            7.64                  0.87% , 1.04          378.62 , 438.00          698.88 , 672.00            1129.18 , 1172.00       86.26
   3.65            5.57                  0.99% , 1.09          430.85 , 438.00          732.48 , 672.00            1214.78 , 1172.00       67.63
   3.65            5.46                  1.04% , 0.93          452.61 , 438.00          624.96 , 672.00            1129.26 , 1172.00       61.65
   3.66            6.61                  1.16% , 0.98          504.83 , 438.00          658.56 , 672.00            1214.86 , 1172.00       80.27
   3.68            7.81                  1.07% , 0.91          465.66 , 438.00          611.52 , 672.00            1128.82 , 1172.00       88.14
   3.69            5.29                  0.90% , 1.02          391.68 , 438.00          685.44 , 672.00            1128.74 , 1172.00       59.76
   3.69            7.75                  0.96% , 1.11          417.79 , 438.00          745.92 , 672.00            1215.22 , 1172.00       94.13
   3.69            4.42                  1.13% , 1.00          491.78 , 438.00          672.00 , 672.00            1215.30 , 1172.00       53.78
   3.72           10.16                  1.10% , 0.89          478.72 , 438.00          598.08 , 672.00            1128.38 , 1172.00      114.64
   3.73            2.95                  0.93% , 1.00          404.74 , 438.00          672.00 , 672.00            1128.30 , 1172.00       33.26
   3.73            9.92                  0.93% , 1.13          404.74 , 438.00          759.36 , 672.00            1215.66 , 1172.00      120.62
   3.73            4.45                  1.10% , 1.02          478.72 , 438.00          685.44 , 672.00            1215.74 , 1172.00       54.16
   3.76            12.1                  0.90% , 1.15          391.68 , 438.00          772.80 , 672.00            1216.10 , 1172.00      147.12
   3.76           12.51                  1.13% , 0.87          491.78 , 438.00          584.64 , 672.00            1127.94 , 1172.00      141.14
   3.77            2.98                  0.96% , 0.98          417.79 , 438.00          658.56 , 672.00            1127.86 , 1172.00       33.65
   3.77            4.48                  1.07% , 1.04          465.66 , 438.00          698.88 , 672.00            1216.18 , 1172.00       54.54
    3.8           14.27                  0.87% , 1.17          378.62 , 438.00          786.24 , 672.00            1216.54 , 1172.00      173.62
    3.8            3.02                  0.99% , 0.96          430.85 , 438.00          645.12 , 672.00            1127.42 , 1172.00       34.03
    3.8           14.87                  1.16% , 0.85          504.83 , 438.00          571.20 , 672.00            1127.50 , 1172.00      167.63
   3.81           11.37                  0.82% , 1.07          356.86 , 438.00          719.04 , 672.00            1127.34 , 1172.00      128.18
   3.81            4.51                  1.04% , 1.06          452.61 , 438.00          712.32 , 672.00            1216.62 , 1172.00       54.93
   3.83           17.22                  1.19% , 0.83          517.89 , 438.00          557.76 , 672.00            1127.06 , 1172.00      194.13
   3.84           16.44                  0.84% , 1.19          365.57 , 438.00          799.68 , 672.00            1216.98 , 1172.00      200.11
   3.84            4.54                  1.01% , 1.08          439.55 , 438.00          725.76 , 672.00            1217.06 , 1172.00       55.31
   3.84             4.1                  1.02% , 0.94          443.90 , 438.00          631.68 , 672.00            1126.98 , 1172.00       46.22
   3.85            9.02                  0.85% , 1.05          369.92 , 438.00          705.60 , 672.00            1126.90 , 1172.00      101.68
   3.85            7.86                  1.18% , 0.97          513.54 , 438.00          651.84 , 672.00            1217.14 , 1172.00        95.7
   3.87           11.16                  1.11% , 0.88          483.07 , 438.00          591.36 , 672.00            1126.66 , 1172.00      125.71
   3.88            3.16                  0.94% , 0.99          409.09 , 438.00          665.28 , 672.00            1126.58 , 1172.00       35.63
   3.88            6.46                  0.98% , 1.10          426.50 , 438.00          739.20 , 672.00            1217.50 , 1172.00        78.7
   3.88            6.46                  1.05% , 0.92          456.96 , 438.00          618.24 , 672.00            1126.54 , 1172.00       72.72
   3.89            6.67                  0.88% , 1.03          382.98 , 438.00          692.16 , 672.00            1126.46 , 1172.00       75.18
   3.89            5.68                  1.15% , 0.99          500.48 , 438.00          665.28 , 672.00            1217.58 , 1172.00        69.2
   3.91             3.2                  0.97% , 0.97          422.14 , 438.00          651.84 , 672.00            1126.14 , 1172.00       36.02
   3.91           13.51                  1.14% , 0.86          496.13 , 438.00          577.92 , 672.00            1126.22 , 1172.00      152.21
   3.92           12.75                  0.80% , 1.08          348.16 , 438.00          725.76 , 672.00            1126.06 , 1172.00       143.6
   3.92            4.32                  0.91% , 1.01          396.03 , 438.00          678.72 , 672.00            1126.02 , 1172.00       48.69
   3.92            8.64                  0.95% , 1.12          413.44 , 438.00          752.64 , 672.00            1217.94 , 1172.00       105.2
   3.92            8.81                  1.08% , 0.90          470.02 , 438.00          604.80 , 672.00            1126.10 , 1172.00       99.22
   3.93            4.61                  1.12% , 1.01          487.42 , 438.00          678.72 , 672.00            1218.02 , 1172.00       56.14
   3.94           15.87                  1.17% , 0.84          509.18 , 438.00          564.48 , 672.00            1125.78 , 1172.00       178.7
   3.95            3.23                  1.00% , 0.95          435.20 , 438.00          638.40 , 672.00            1125.70 , 1172.00        36.4
   3.96            10.4                  0.83% , 1.06          361.22 , 438.00          712.32 , 672.00            1125.62 , 1172.00       117.1
   3.96           10.81                  0.92% , 1.14          400.38 , 438.00          766.08 , 672.00            1218.38 , 1172.00       131.7
   3.96            4.64                  1.09% , 1.03          474.37 , 438.00          692.16 , 672.00            1218.46 , 1172.00       56.53
   3.99            8.05                  0.86% , 1.04          374.27 , 438.00          698.88 , 672.00            1125.18 , 1172.00       90.61
   3.99            5.09                  1.03% , 0.93          448.26 , 438.00          624.96 , 672.00            1125.26 , 1172.00        57.3
    4.0           12.98                  0.89% , 1.16          387.33 , 438.00          779.52 , 672.00            1218.82 , 1172.00      158.19
    4.0            4.67                  1.06% , 1.05          461.31 , 438.00          705.60 , 672.00            1218.90 , 1172.00       56.91
   4.03           15.15                  0.86% , 1.18          374.27 , 438.00          792.96 , 672.00            1219.26 , 1172.00      184.69
   4.03             5.7                  0.89% , 1.02          387.33 , 438.00          685.44 , 672.00            1124.74 , 1172.00       64.11
   4.03            7.45                  1.06% , 0.91          461.31 , 438.00          611.52 , 672.00            1124.82 , 1172.00       83.79
   4.04             4.7                  1.03% , 1.07          448.26 , 438.00          719.04 , 672.00            1219.34 , 1172.00        57.3
   4.06            9.81                  1.09% , 0.89          474.37 , 438.00          598.08 , 672.00            1124.38 , 1172.00      110.29
   4.07            3.35                  0.92% , 1.00          400.38 , 438.00          672.00 , 672.00            1124.30 , 1172.00       37.62
   4.08            5.19                  1.00% , 1.09          435.20 , 438.00          732.48 , 672.00            1219.78 , 1172.00       63.28
   4.08            6.94                  1.17% , 0.98          509.18 , 438.00          658.56 , 672.00            1219.86 , 1172.00       84.62
    4.1            11.7                  0.91% , 1.15          396.03 , 438.00          772.80 , 672.00            1220.10 , 1172.00      142.77
    4.1           12.17                  1.12% , 0.87          487.42 , 438.00          584.64 , 672.00            1123.94 , 1172.00      136.78
   4.11            3.38                  0.95% , 0.98          413.44 , 438.00          658.56 , 672.00            1123.86 , 1172.00        38.0
   4.11            7.36                  0.97% , 1.11          422.14 , 438.00          745.92 , 672.00            1220.22 , 1172.00       89.78
   4.11            4.83                  1.08% , 1.04          470.02 , 438.00          698.88 , 672.00            1220.18 , 1172.00        58.9
   4.12            4.76                  1.14% , 1.00          496.13 , 438.00          672.00 , 672.00            1220.30 , 1172.00       58.13
   4.14           13.87                  0.88% , 1.17          382.98 , 438.00          786.24 , 672.00            1220.54 , 1172.00      169.26
