Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    10.2              6.24          1.00% , 0.82          870.40 , 809.00           137.76 , 184.00            1055.73 , 1126.00     107.64
   10.22              0.71          1.05% , 1.03          913.92 , 809.00           173.04 , 184.00            1134.01 , 1126.00     115.88
   10.23              4.84          1.01% , 0.86          879.10 , 809.00           144.48 , 184.00            1071.45 , 1126.00     109.62
   10.24             16.18          0.86% , 0.88          748.54 , 809.00           147.84 , 184.00             943.81 , 1126.00      96.62
   10.25              2.11          1.06% , 1.07          922.62 , 809.00           179.76 , 184.00            1149.73 , 1126.00     117.86
   10.26             14.16          0.83% , 1.17          722.43 , 809.00           196.56 , 184.00             966.53 , 1126.00      99.13
   10.28             16.23          0.85% , 0.93          739.84 , 809.00           156.24 , 184.00             943.21 , 1126.00      96.92
   10.28              3.54          1.02% , 0.90          887.81 , 809.00           151.20 , 184.00            1086.17 , 1126.00     111.61
   10.28              2.95          1.05% , 1.18          913.92 , 809.00           198.24 , 184.00            1159.21 , 1126.00     119.16
    10.3              16.2          0.84% , 0.98          731.14 , 809.00           164.64 , 184.00             943.61 , 1126.00      97.22
    10.3               3.0          1.06% , 1.13          922.62 , 809.00           189.84 , 184.00            1159.81 , 1126.00     119.46
   10.31              2.14          1.03% , 0.94          896.51 , 809.00           157.92 , 184.00            1101.89 , 1126.00     113.59
   10.32             15.86          0.82% , 1.11          713.73 , 809.00           186.48 , 184.00             947.45 , 1126.00      97.75
   10.34             16.25          0.83% , 1.03          722.43 , 809.00           173.04 , 184.00             943.01 , 1126.00      97.53
   10.34              0.75          1.04% , 0.98          905.22 , 809.00           164.64 , 184.00            1117.61 , 1126.00     115.58
   10.37              6.39          1.00% , 0.81          870.40 , 809.00           136.08 , 184.00            1054.05 , 1126.00     109.32
   10.38              16.3          0.82% , 1.08          713.73 , 809.00           181.44 , 184.00             942.41 , 1126.00      97.83
   10.38              0.56          1.05% , 1.02          913.92 , 809.00           171.36 , 184.00            1132.33 , 1126.00     117.56
   10.39             16.28          0.87% , 0.82          757.25 , 809.00           137.76 , 184.00             942.73 , 1126.00      97.99
    10.4              4.99          1.01% , 0.85          879.10 , 809.00           142.80 , 184.00            1069.77 , 1126.00      111.3
   10.41             14.01          0.83% , 1.18          722.43 , 809.00           198.24 , 184.00             968.21 , 1126.00     100.81
   10.41               3.1          1.05% , 1.19          913.92 , 809.00           199.92 , 184.00            1160.89 , 1126.00     120.84
   10.41              1.96          1.06% , 1.06          922.62 , 809.00           178.08 , 184.00            1148.05 , 1126.00     119.54
   10.43             16.33          0.86% , 0.87          748.54 , 809.00           146.16 , 184.00             942.13 , 1126.00       98.3
   10.43              3.15          1.06% , 1.14          922.62 , 809.00           191.52 , 184.00            1161.49 , 1126.00     121.14
   10.45              3.69          1.02% , 0.89          887.81 , 809.00           149.52 , 184.00            1084.49 , 1126.00     113.29
   10.47             16.38          0.85% , 0.92          739.84 , 809.00           154.56 , 184.00             941.53 , 1126.00       98.6
   10.48             15.71          0.82% , 1.12          713.73 , 809.00           188.16 , 184.00             949.13 , 1126.00      99.43
   10.48              2.29          1.03% , 0.93          896.51 , 809.00           156.24 , 184.00            1100.21 , 1126.00     115.27
    10.5             16.35          0.84% , 0.97          731.14 , 809.00           162.96 , 184.00             941.93 , 1126.00       98.9
   10.51              0.89          1.04% , 0.97          905.22 , 809.00           162.96 , 184.00            1115.93 , 1126.00     117.26
   10.54              16.4          0.83% , 1.02          722.43 , 809.00           171.36 , 184.00             941.33 , 1126.00      99.21
   10.55              6.54          1.00% , 0.80          870.40 , 809.00           134.40 , 184.00            1052.37 , 1126.00      111.0
   10.55              0.41          1.05% , 1.01          913.92 , 809.00           169.68 , 184.00            1130.65 , 1126.00     119.24
   10.56               3.3          1.06% , 1.15          922.62 , 809.00           193.20 , 184.00            1163.17 , 1126.00     122.82
   10.57             13.86          0.83% , 1.19          722.43 , 809.00           199.92 , 184.00             969.89 , 1126.00     102.49
   10.57              1.81          1.06% , 1.05          922.62 , 809.00           176.40 , 184.00            1146.37 , 1126.00     121.22
   10.58             16.45          0.82% , 1.07          713.73 , 809.00           179.76 , 184.00             940.73 , 1126.00      99.51
   10.58              5.14          1.01% , 0.84          879.10 , 809.00           141.12 , 184.00            1068.09 , 1126.00     112.98
   10.58              3.35          1.07% , 1.10          931.33 , 809.00           184.80 , 184.00            1163.77 , 1126.00     123.13
   10.59             16.43          0.87% , 0.81          757.25 , 809.00           136.08 , 184.00             941.05 , 1126.00      99.67
    10.6               3.2          1.07% , 1.09          931.33 , 809.00           183.12 , 184.00            1162.09 , 1126.00     123.21
   10.62              3.84          1.02% , 0.88          887.81 , 809.00           147.84 , 184.00            1082.81 , 1126.00     114.97
   10.63             15.56          0.82% , 1.13          713.73 , 809.00           189.84 , 184.00             950.81 , 1126.00     101.11
   10.63             16.48          0.86% , 0.86          748.54 , 809.00           144.48 , 184.00             940.45 , 1126.00      99.98
   10.65              2.44          1.03% , 0.92          896.51 , 809.00           154.56 , 184.00            1098.53 , 1126.00     116.95
   10.67             16.53          0.85% , 0.91          739.84 , 809.00           152.88 , 184.00             939.85 , 1126.00     100.28
   10.67              1.04          1.04% , 0.96          905.22 , 809.00           161.28 , 184.00            1114.25 , 1126.00     118.94
   10.69              3.45          1.06% , 1.16          922.62 , 809.00           194.88 , 184.00            1164.85 , 1126.00      124.5
    10.7              16.5          0.84% , 0.96          731.14 , 809.00           161.28 , 184.00             940.25 , 1126.00     100.58
   10.71              0.26          1.05% , 1.00          913.92 , 809.00           168.00 , 184.00            1128.97 , 1126.00     120.92
   10.71               3.5          1.07% , 1.11          931.33 , 809.00           186.48 , 184.00            1165.45 , 1126.00     124.81
   10.74             16.55          0.83% , 1.01          722.43 , 809.00           169.68 , 184.00             939.65 , 1126.00     100.89
   10.74              1.66          1.06% , 1.04          922.62 , 809.00           174.72 , 184.00            1144.69 , 1126.00      122.9
   10.75              5.29          1.01% , 0.83          879.10 , 809.00           139.44 , 184.00            1066.41 , 1126.00     114.66
   10.76              3.06          1.07% , 1.08          931.33 , 809.00           181.44 , 184.00            1160.41 , 1126.00     124.89
   10.78              16.6          0.82% , 1.06          713.73 , 809.00           178.08 , 184.00             939.05 , 1126.00     101.19
   10.79             15.41          0.82% , 1.14          713.73 , 809.00           191.52 , 184.00             952.49 , 1126.00     102.79
   10.79             16.57          0.87% , 0.80          757.25 , 809.00           134.40 , 184.00             939.37 , 1126.00     101.35
   10.79              3.99          1.02% , 0.87          887.81 , 809.00           146.16 , 184.00            1081.13 , 1126.00     116.65
   10.82              2.59          1.03% , 0.91          896.51 , 809.00           152.88 , 184.00            1096.85 , 1126.00     118.63
   10.82               3.6          1.06% , 1.17          922.62 , 809.00           196.56 , 184.00            1166.53 , 1126.00     126.18
   10.83             16.63          0.86% , 0.85          748.54 , 809.00           142.80 , 184.00             938.77 , 1126.00     101.66
   10.84              1.19          1.04% , 0.95          905.22 , 809.00           159.60 , 184.00            1112.57 , 1126.00     120.62
   10.84              3.65          1.07% , 1.12          931.33 , 809.00           188.16 , 184.00            1167.13 , 1126.00     126.49
   10.87             16.68          0.85% , 0.90          739.84 , 809.00           151.20 , 184.00             938.17 , 1126.00     101.96
   10.88              0.11          1.05% , 0.99          913.92 , 809.00           166.32 , 184.00            1127.29 , 1126.00      122.6
    10.9             16.65          0.84% , 0.95          731.14 , 809.00           159.60 , 184.00             938.57 , 1126.00     102.26
    10.9              1.51          1.06% , 1.03          922.62 , 809.00           173.04 , 184.00            1143.01 , 1126.00     124.58
   10.92              2.91          1.07% , 1.07          931.33 , 809.00           179.76 , 184.00            1158.73 , 1126.00     126.57
   10.93              5.44          1.01% , 0.82          879.10 , 809.00           137.76 , 184.00            1064.73 , 1126.00     116.34
   10.94              16.7          0.83% , 1.00          722.43 , 809.00           168.00 , 184.00             937.97 , 1126.00     102.57
   10.95             15.26          0.82% , 1.15          713.73 , 809.00           193.20 , 184.00             954.17 , 1126.00     104.47
   10.95              3.75          1.06% , 1.18          922.62 , 809.00           198.24 , 184.00            1168.21 , 1126.00     127.86
   10.96              4.13          1.02% , 0.86          887.81 , 809.00           144.48 , 184.00            1079.45 , 1126.00     118.33
   10.97             16.75          0.82% , 1.05          713.73 , 809.00           176.40 , 184.00             937.37 , 1126.00     102.87
   10.97               3.8          1.07% , 1.13          931.33 , 809.00           189.84 , 184.00            1168.81 , 1126.00     128.17
   10.99              2.74          1.03% , 0.90          896.51 , 809.00           151.20 , 184.00            1095.17 , 1126.00     120.31
   11.01              1.34          1.04% , 0.94          905.22 , 809.00           157.92 , 184.00            1110.89 , 1126.00      122.3
   11.03             16.78          0.86% , 0.84          748.54 , 809.00           141.12 , 184.00             937.09 , 1126.00     103.34
   11.04              0.03          1.05% , 0.98          913.92 , 809.00           164.64 , 184.00            1125.61 , 1126.00     124.28
   11.06              1.36          1.06% , 1.02          922.62 , 809.00           171.36 , 184.00            1141.33 , 1126.00     126.26
   11.07             16.83          0.85% , 0.89          739.84 , 809.00           149.52 , 184.00             936.49 , 1126.00     103.64
   11.07               3.9          1.06% , 1.19          922.62 , 809.00           199.92 , 184.00            1169.89 , 1126.00     129.54
   11.08              2.76          1.07% , 1.06          931.33 , 809.00           178.08 , 184.00            1157.05 , 1126.00     128.25
   11.09              16.8          0.84% , 0.94          731.14 , 809.00           157.92 , 184.00             936.89 , 1126.00     103.94
   11.09              3.95          1.07% , 1.14          931.33 , 809.00           191.52 , 184.00            1170.49 , 1126.00     129.85
    11.1              5.59          1.01% , 0.81          879.10 , 809.00           136.08 , 184.00            1063.05 , 1126.00     118.02
   11.11             15.11          0.82% , 1.16          713.73 , 809.00           194.88 , 184.00             955.85 , 1126.00     106.15
   11.13             16.85          0.83% , 0.99          722.43 , 809.00           166.32 , 184.00             936.29 , 1126.00     104.25
   11.13              4.28          1.02% , 0.85          887.81 , 809.00           142.80 , 184.00            1077.77 , 1126.00     120.01
   11.16              2.89          1.03% , 0.89          896.51 , 809.00           149.52 , 184.00            1093.49 , 1126.00     121.99
   11.17              16.9          0.82% , 1.04          713.73 , 809.00           174.72 , 184.00             935.69 , 1126.00     104.55
   11.18             16.81          0.81% , 1.10          705.02 , 809.00           184.80 , 184.00             936.77 , 1126.00     104.78
   11.18              1.49          1.04% , 0.93          905.22 , 809.00           156.24 , 184.00            1109.21 , 1126.00     123.98
   11.21             16.95          0.81% , 1.09          705.02 , 809.00           183.12 , 184.00             935.09 , 1126.00     104.86
   11.21              0.18          1.05% , 0.97          913.92 , 809.00           162.96 , 184.00            1123.93 , 1126.00     125.96
   11.22               4.1          1.07% , 1.15          931.33 , 809.00           193.20 , 184.00            1172.17 , 1126.00     131.53
   11.23             16.93          0.86% , 0.83          748.54 , 809.00           139.44 , 184.00             935.41 , 1126.00     105.02
   11.23              1.21          1.06% , 1.01          922.62 , 809.00           169.68 , 184.00            1139.65 , 1126.00     127.94
   11.25              2.61          1.07% , 1.05          931.33 , 809.00           176.40 , 184.00            1155.37 , 1126.00     129.93
   11.25              4.06          1.08% , 1.10          940.03 , 809.00           184.80 , 184.00            1171.77 , 1126.00     131.83
   11.26             14.96          0.82% , 1.17          713.73 , 809.00           196.56 , 184.00             957.53 , 1126.00     107.83
   11.27             16.98          0.85% , 0.88          739.84 , 809.00           147.84 , 184.00             934.81 , 1126.00     105.32
   11.27              3.92          1.08% , 1.09          940.03 , 809.00           183.12 , 184.00            1170.09 , 1126.00     131.91
   11.28              5.74          1.01% , 0.80          879.10 , 809.00           134.40 , 184.00            1061.37 , 1126.00      119.7
   11.29             16.94          0.84% , 0.93          731.14 , 809.00           156.24 , 184.00             935.21 , 1126.00     105.62
   11.31              4.43          1.02% , 0.84          887.81 , 809.00           141.12 , 184.00            1076.09 , 1126.00     121.69
   11.33              17.0          0.83% , 0.98          722.43 , 809.00           164.64 , 184.00             934.61 , 1126.00     105.93
   11.33              3.04          1.03% , 0.88          896.51 , 809.00           147.84 , 184.00            1091.81 , 1126.00     123.67
   11.34             16.66          0.81% , 1.11          705.02 , 809.00           186.48 , 184.00             938.45 , 1126.00     106.46
   11.35              1.64          1.04% , 0.92          905.22 , 809.00           154.56 , 184.00            1107.53 , 1126.00     125.66
   11.35              4.25          1.07% , 1.16          931.33 , 809.00           194.88 , 184.00            1173.85 , 1126.00     133.21
   11.37             17.05          0.82% , 1.03          713.73 , 809.00           173.04 , 184.00             934.01 , 1126.00     106.23
   11.37              0.33          1.05% , 0.96          913.92 , 809.00           161.28 , 184.00            1122.25 , 1126.00     127.64
   11.38              4.21          1.08% , 1.11          940.03 , 809.00           186.48 , 184.00            1173.45 , 1126.00     133.51
   11.39              1.06          1.06% , 1.00          922.62 , 809.00           168.00 , 184.00            1137.97 , 1126.00     129.62
   11.41              17.1          0.81% , 1.08          705.02 , 809.00           181.44 , 184.00             933.41 , 1126.00     106.54
   11.41              2.46          1.07% , 1.04          931.33 , 809.00           174.72 , 184.00            1153.69 , 1126.00     131.61
   11.42             14.81          0.82% , 1.18          713.73 , 809.00           198.24 , 184.00             959.21 , 1126.00     109.51
   11.43             17.08          0.86% , 0.82          748.54 , 809.00           137.76 , 184.00             933.73 , 1126.00      106.7
   11.43              3.77          1.08% , 1.08          940.03 , 809.00           181.44 , 184.00            1168.41 , 1126.00     133.59
   11.47             17.13          0.85% , 0.87          739.84 , 809.00           146.16 , 184.00             933.13 , 1126.00      107.0
   11.47               4.4          1.07% , 1.17          931.33 , 809.00           196.56 , 184.00            1175.53 , 1126.00     134.89
   11.48              4.58          1.02% , 0.83          887.81 , 809.00           139.44 , 184.00            1074.41 , 1126.00     123.37
   11.49             17.09          0.84% , 0.92          731.14 , 809.00           154.56 , 184.00             933.53 , 1126.00      107.3
    11.5             16.51          0.81% , 1.12          705.02 , 809.00           188.16 , 184.00             940.13 , 1126.00     108.14
    11.5              3.19          1.03% , 0.87          896.51 , 809.00           146.16 , 184.00            1090.13 , 1126.00     125.35
    11.5              4.36          1.08% , 1.12          940.03 , 809.00           188.16 , 184.00            1175.13 , 1126.00     135.19
   11.51              1.79          1.04% , 0.91          905.22 , 809.00           152.88 , 184.00            1105.85 , 1126.00     127.34
   11.53             17.15          0.83% , 0.97          722.43 , 809.00           162.96 , 184.00             932.93 , 1126.00     107.61
   11.54              0.48          1.05% , 0.95          913.92 , 809.00           159.60 , 184.00            1120.57 , 1126.00     129.32
   11.56              0.91          1.06% , 0.99          922.62 , 809.00           166.32 , 184.00            1136.29 , 1126.00      131.3
   11.57              17.2          0.82% , 1.02          713.73 , 809.00           171.36 , 184.00             932.33 , 1126.00     107.91
   11.57             14.66          0.82% , 1.19          713.73 , 809.00           199.92 , 184.00             960.89 , 1126.00     111.19
   11.57              2.31          1.07% , 1.03          931.33 , 809.00           173.04 , 184.00            1152.01 , 1126.00     133.29
   11.59              3.62          1.08% , 1.07          940.03 , 809.00           179.76 , 184.00            1166.73 , 1126.00     135.27
    11.6              4.55          1.07% , 1.18          931.33 , 809.00           198.24 , 184.00            1177.21 , 1126.00     136.57
   11.61             17.25          0.81% , 1.07          705.02 , 809.00           179.76 , 184.00             931.73 , 1126.00     108.22
   11.63             17.22          0.86% , 0.81          748.54 , 809.00           136.08 , 184.00             932.05 , 1126.00     108.38
   11.63              4.51          1.08% , 1.13          940.03 , 809.00           189.84 , 184.00            1176.81 , 1126.00     136.87
   11.66             16.36          0.81% , 1.13          705.02 , 809.00           189.84 , 184.00             941.81 , 1126.00     109.82
   11.66              4.73          1.02% , 0.82          887.81 , 809.00           137.76 , 184.00            1072.73 , 1126.00     125.05
   11.67             17.28          0.85% , 0.86          739.84 , 809.00           144.48 , 184.00             931.45 , 1126.00     108.68
   11.67              3.33          1.03% , 0.86          896.51 , 809.00           144.48 , 184.00            1088.45 , 1126.00     127.03
   11.68              1.94          1.04% , 0.90          905.22 , 809.00           151.20 , 184.00            1104.17 , 1126.00     129.02
    11.7             17.24          0.84% , 0.91          731.14 , 809.00           152.88 , 184.00             931.85 , 1126.00     108.98
   11.71              0.63          1.05% , 0.94          913.92 , 809.00           157.92 , 184.00            1118.89 , 1126.00      131.0
   11.72              0.76          1.06% , 0.98          922.62 , 809.00           164.64 , 184.00            1134.61 , 1126.00     132.98
   11.73              2.16          1.07% , 1.02          931.33 , 809.00           171.36 , 184.00            1150.33 , 1126.00     134.97
   11.73               4.7          1.07% , 1.19          931.33 , 809.00           199.92 , 184.00            1178.89 , 1126.00     138.25
   11.74              17.3          0.83% , 0.96          722.43 , 809.00           161.28 , 184.00             931.25 , 1126.00     109.29
   11.76              3.47          1.08% , 1.06          940.03 , 809.00           178.08 , 184.00            1165.05 , 1126.00     136.95
   11.76              4.66          1.08% , 1.14          940.03 , 809.00           191.52 , 184.00            1178.49 , 1126.00     138.55
   11.78             17.35          0.82% , 1.01          713.73 , 809.00           169.68 , 184.00             930.65 , 1126.00     109.59
   11.82              17.4          0.81% , 1.06          705.02 , 809.00           178.08 , 184.00             930.05 , 1126.00      109.9
   11.82             16.21          0.81% , 1.14          705.02 , 809.00           191.52 , 184.00             943.49 , 1126.00      111.5
   11.83             17.37          0.86% , 0.80          748.54 , 809.00           134.40 , 184.00             930.37 , 1126.00     110.06
   11.83              4.88          1.02% , 0.81          887.81 , 809.00           136.08 , 184.00            1071.05 , 1126.00     126.73
   11.84              3.48          1.03% , 0.85          896.51 , 809.00           142.80 , 184.00            1086.77 , 1126.00     128.71
   11.85              2.09          1.04% , 0.89          905.22 , 809.00           149.52 , 184.00            1102.49 , 1126.00      130.7
   11.87             17.43          0.85% , 0.85          739.84 , 809.00           142.80 , 184.00             929.77 , 1126.00     110.36
   11.88              0.78          1.05% , 0.93          913.92 , 809.00           156.24 , 184.00            1117.21 , 1126.00     132.68
   11.88              4.81          1.08% , 1.15          940.03 , 809.00           193.20 , 184.00            1180.17 , 1126.00     140.23
   11.89              0.62          1.06% , 0.97          922.62 , 809.00           162.96 , 184.00            1132.93 , 1126.00     134.66
    11.9             17.39          0.84% , 0.90          731.14 , 809.00           151.20 , 184.00             930.17 , 1126.00     110.66
    11.9              2.01          1.07% , 1.01          931.33 , 809.00           169.68 , 184.00            1148.65 , 1126.00     136.65
    11.9              4.86          1.09% , 1.10          948.74 , 809.00           184.80 , 184.00            1180.77 , 1126.00     140.54
   11.92              3.32          1.08% , 1.05          940.03 , 809.00           176.40 , 184.00            1163.37 , 1126.00     138.63
   11.93              4.71          1.09% , 1.09          948.74 , 809.00           183.12 , 184.00            1179.09 , 1126.00     140.62
   11.94             17.45          0.83% , 0.95          722.43 , 809.00           159.60 , 184.00             929.57 , 1126.00     110.97
   11.97             16.06          0.81% , 1.15          705.02 , 809.00           193.20 , 184.00             945.17 , 1126.00     113.18
   11.98              17.5          0.82% , 1.00          713.73 , 809.00           168.00 , 184.00             928.97 , 1126.00     111.27
   12.01              5.03          1.02% , 0.80          887.81 , 809.00           134.40 , 184.00            1069.37 , 1126.00     128.41
   12.01              4.96          1.08% , 1.16          940.03 , 809.00           194.88 , 184.00            1181.85 , 1126.00     141.91
   12.02             17.55          0.81% , 1.05          705.02 , 809.00           176.40 , 184.00             928.37 , 1126.00     111.58
   12.02              3.63          1.03% , 0.84          896.51 , 809.00           141.12 , 184.00            1085.09 , 1126.00     130.39
   12.03              2.24          1.04% , 0.88          905.22 , 809.00           147.84 , 184.00            1100.81 , 1126.00     132.38
   12.03              5.01          1.09% , 1.11          948.74 , 809.00           186.48 , 184.00            1182.45 , 1126.00     142.22
   12.04              0.93          1.05% , 0.92          913.92 , 809.00           154.56 , 184.00            1115.53 , 1126.00     134.36
   12.05              0.47          1.06% , 0.96          922.62 , 809.00           161.28 , 184.00            1131.25 , 1126.00     136.34
   12.06              1.86          1.07% , 1.00          931.33 , 809.00           168.00 , 184.00            1146.97 , 1126.00     138.33
   12.07             17.58          0.85% , 0.84          739.84 , 809.00           141.12 , 184.00             928.09 , 1126.00     112.04
   12.08              3.17          1.08% , 1.04          940.03 , 809.00           174.72 , 184.00            1161.69 , 1126.00     140.31
   12.09              4.57          1.09% , 1.08          948.74 , 809.00           181.44 , 184.00            1177.41 , 1126.00      142.3
    12.1             17.54          0.84% , 0.89          731.14 , 809.00           149.52 , 184.00             928.49 , 1126.00     112.34
   12.13             15.91          0.81% , 1.16          705.02 , 809.00           194.88 , 184.00             946.85 , 1126.00     114.86
   12.13              5.11          1.08% , 1.17          940.03 , 809.00           196.56 , 184.00            1183.53 , 1126.00     143.59
   12.14             17.59          0.83% , 0.94          722.43 , 809.00           157.92 , 184.00             927.89 , 1126.00     112.65
   12.15              5.16          1.09% , 1.12          948.74 , 809.00           188.16 , 184.00            1184.13 , 1126.00      143.9
   12.18             17.65          0.82% , 0.99          713.73 , 809.00           166.32 , 184.00             927.29 , 1126.00     112.95
   12.19              3.78          1.03% , 0.83          896.51 , 809.00           139.44 , 184.00            1083.41 , 1126.00     132.07
    12.2              2.39          1.04% , 0.87          905.22 , 809.00           146.16 , 184.00            1099.13 , 1126.00     134.06
   12.21              1.08          1.05% , 0.91          913.92 , 809.00           152.88 , 184.00            1113.85 , 1126.00     136.04
   12.22             17.52          0.80% , 1.10          696.32 , 809.00           184.80 , 184.00             928.77 , 1126.00     113.48
   12.22              17.7          0.81% , 1.04          705.02 , 809.00           174.72 , 184.00             926.69 , 1126.00     113.26
   12.22              0.32          1.06% , 0.95          922.62 , 809.00           159.60 , 184.00            1129.57 , 1126.00     138.02
   12.22              1.71          1.07% , 0.99          931.33 , 809.00           166.32 , 184.00            1145.29 , 1126.00     140.01
   12.24              3.02          1.08% , 1.03          940.03 , 809.00           173.04 , 184.00            1160.01 , 1126.00     141.99
   12.25             17.67          0.80% , 1.09          696.32 , 809.00           183.12 , 184.00             927.09 , 1126.00     113.56
   12.25              4.42          1.09% , 1.07          948.74 , 809.00           179.76 , 184.00            1175.73 , 1126.00     143.98
   12.26              5.26          1.08% , 1.18          940.03 , 809.00           198.24 , 184.00            1185.21 , 1126.00     145.27
   12.28             17.73          0.85% , 0.83          739.84 , 809.00           139.44 , 184.00             926.41 , 1126.00     113.72
   12.28              5.31          1.09% , 1.13          948.74 , 809.00           189.84 , 184.00            1185.81 , 1126.00     145.58
   12.29             15.76          0.81% , 1.17          705.02 , 809.00           196.56 , 184.00             948.53 , 1126.00     116.54
    12.3             17.69          0.84% , 0.88          731.14 , 809.00           147.84 , 184.00             926.81 , 1126.00     114.02
   12.34             17.74          0.83% , 0.93          722.43 , 809.00           156.24 , 184.00             926.21 , 1126.00     114.33
   12.36              3.93          1.03% , 0.82          896.51 , 809.00           137.76 , 184.00            1081.73 , 1126.00     133.75
   12.37              2.54          1.04% , 0.86          905.22 , 809.00           144.48 , 184.00            1097.45 , 1126.00     135.74
   12.38             17.37          0.80% , 1.11          696.32 , 809.00           186.48 , 184.00             930.45 , 1126.00     115.16
   12.38              17.8          0.82% , 0.98          713.73 , 809.00           164.64 , 184.00             925.61 , 1126.00     114.63
   12.38              1.23          1.05% , 0.90          913.92 , 809.00           151.20 , 184.00            1112.17 , 1126.00     137.72
   12.38              5.41          1.08% , 1.19          940.03 , 809.00           199.92 , 184.00            1186.89 , 1126.00     146.95
   12.39              0.17          1.06% , 0.94          922.62 , 809.00           157.92 , 184.00            1127.89 , 1126.00      139.7
   12.39              1.56          1.07% , 0.98          931.33 , 809.00           164.64 , 184.00            1143.61 , 1126.00     141.69
    12.4              2.87          1.08% , 1.02          940.03 , 809.00           171.36 , 184.00            1158.33 , 1126.00     143.67
    12.4              5.46          1.09% , 1.14          948.74 , 809.00           191.52 , 184.00            1187.49 , 1126.00     147.26
   12.41              4.27          1.09% , 1.06          948.74 , 809.00           178.08 , 184.00            1174.05 , 1126.00     145.66
   12.43             17.85          0.81% , 1.03          705.02 , 809.00           173.04 , 184.00             925.01 , 1126.00     114.94
   12.44             15.61          0.81% , 1.18          705.02 , 809.00           198.24 , 184.00             950.21 , 1126.00     118.22
   12.45             17.81          0.80% , 1.08          696.32 , 809.00           181.44 , 184.00             925.41 , 1126.00     115.24
   12.48             17.87          0.85% , 0.82          739.84 , 809.00           137.76 , 184.00             924.73 , 1126.00      115.4
   12.51             17.84          0.84% , 0.87          731.14 , 809.00           146.16 , 184.00             925.13 , 1126.00      115.7
   12.52              5.61          1.09% , 1.15          948.74 , 809.00           193.20 , 184.00            1189.17 , 1126.00     148.94
   12.53             17.22          0.80% , 1.12          696.32 , 809.00           188.16 , 184.00             932.13 , 1126.00     116.84
   12.54              4.08          1.03% , 0.81          896.51 , 809.00           136.08 , 184.00            1080.05 , 1126.00     135.43
   12.54              2.68          1.04% , 0.85          905.22 , 809.00           142.80 , 184.00            1095.77 , 1126.00     137.42
   12.54              5.66          1.10% , 1.10          957.44 , 809.00           184.80 , 184.00            1189.77 , 1126.00     149.24
   12.55             17.89          0.83% , 0.92          722.43 , 809.00           154.56 , 184.00             924.53 , 1126.00     116.01
   12.55              1.38          1.05% , 0.89          913.92 , 809.00           149.52 , 184.00            1110.49 , 1126.00      139.4
   12.55              0.02          1.06% , 0.93          922.62 , 809.00           156.24 , 184.00            1126.21 , 1126.00     141.38
   12.55              1.41          1.07% , 0.97          931.33 , 809.00           162.96 , 184.00            1141.93 , 1126.00     143.37
   12.57              2.72          1.08% , 1.01          940.03 , 809.00           169.68 , 184.00            1156.65 , 1126.00     145.35
   12.57              4.12          1.09% , 1.05          948.74 , 809.00           176.40 , 184.00            1172.37 , 1126.00     147.34
   12.57              5.51          1.10% , 1.09          957.44 , 809.00           183.12 , 184.00            1188.09 , 1126.00     149.32
   12.59             17.95          0.82% , 0.97          713.73 , 809.00           162.96 , 184.00             923.93 , 1126.00     116.31
    12.6             15.46          0.81% , 1.19          705.02 , 809.00           199.92 , 184.00             951.89 , 1126.00      119.9
   12.63              18.0          0.81% , 1.02          705.02 , 809.00           171.36 , 184.00             923.33 , 1126.00     116.62
   12.65              5.76          1.09% , 1.16          948.74 , 809.00           194.88 , 184.00            1190.85 , 1126.00     150.62
   12.66             17.96          0.80% , 1.07          696.32 , 809.00           179.76 , 184.00             923.73 , 1126.00     116.92
   12.67              5.81          1.10% , 1.11          957.44 , 809.00           186.48 , 184.00            1191.45 , 1126.00     150.92
   12.68             18.02          0.85% , 0.81          739.84 , 809.00           136.08 , 184.00             923.05 , 1126.00     117.08
   12.69             17.07          0.80% , 1.13          696.32 , 809.00           189.84 , 184.00             933.81 , 1126.00     118.52
   12.71             17.99          0.84% , 0.86          731.14 , 809.00           144.48 , 184.00             923.45 , 1126.00     117.38
   12.71              4.23          1.03% , 0.80          896.51 , 809.00           134.40 , 184.00            1078.37 , 1126.00     137.11
   12.71              2.83          1.04% , 0.84          905.22 , 809.00           141.12 , 184.00            1094.09 , 1126.00      139.1
   12.72              1.53          1.05% , 0.88          913.92 , 809.00           147.84 , 184.00            1108.81 , 1126.00     141.08
   12.72              0.13          1.06% , 0.92          922.62 , 809.00           154.56 , 184.00            1124.53 , 1126.00     143.06
   12.72              1.27          1.07% , 0.96          931.33 , 809.00           161.28 , 184.00            1140.25 , 1126.00     145.05
   12.73              2.57          1.08% , 1.00          940.03 , 809.00           168.00 , 184.00            1154.97 , 1126.00     147.03
   12.73              3.97          1.09% , 1.04          948.74 , 809.00           174.72 , 184.00            1170.69 , 1126.00     149.02
   12.73              5.36          1.10% , 1.08          957.44 , 809.00           181.44 , 184.00            1186.41 , 1126.00      151.0
   12.75             18.04          0.83% , 0.91          722.43 , 809.00           152.88 , 184.00             922.85 , 1126.00     117.69
