Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    6.52              5.85          1.01% , 1.08          879.10 , 833.00           725.76 , 664.00            1653.35 , 1562.00     107.86
    6.53              0.48          1.03% , 0.93          896.51 , 833.00           624.96 , 664.00            1569.55 , 1562.00     102.55
    6.54              2.16          0.89% , 1.05          774.66 , 833.00           705.60 , 664.00            1528.19 , 1562.00      99.94
    6.55              5.82          1.08% , 0.99          940.03 , 833.00           665.28 , 664.00            1652.87 , 1562.00     108.31
    6.56              0.28          0.91% , 1.08          792.06 , 833.00           725.76 , 664.00            1566.35 , 1562.00      102.7
    6.56              6.86          0.96% , 0.85          835.58 , 833.00           571.20 , 664.00            1454.79 , 1562.00      95.38
    6.57              5.84          0.98% , 1.12          852.99 , 833.00           752.64 , 664.00            1653.23 , 1562.00     108.63
    6.58              7.18          0.90% , 0.92          783.36 , 833.00           618.24 , 664.00            1449.83 , 1562.00       95.4
    6.58              2.66          0.93% , 1.11          809.47 , 833.00           745.92 , 664.00            1603.51 , 1562.00     105.45
    6.59              5.04          0.95% , 1.14          826.88 , 833.00           766.08 , 664.00            1640.67 , 1562.00      108.2
    6.59              1.49          1.04% , 0.94          905.22 , 833.00           631.68 , 664.00            1585.27 , 1562.00     104.54
     6.6              5.87          1.05% , 1.03          913.92 , 833.00           692.16 , 664.00            1653.75 , 1562.00     109.08
    6.62              5.86          0.97% , 0.86          844.29 , 833.00           577.92 , 664.00            1470.51 , 1562.00      97.37
    6.64              7.24          0.93% , 0.88          809.47 , 833.00           591.36 , 664.00            1448.95 , 1562.00      96.17
    6.64              5.93          1.02% , 1.07          887.81 , 833.00           719.04 , 664.00            1654.63 , 1562.00     109.85
    6.66              2.43          1.05% , 0.95          913.92 , 833.00           638.40 , 664.00            1599.99 , 1562.00     106.52
    6.67              7.27          0.86% , 0.97          748.54 , 833.00           651.84 , 664.00            1448.43 , 1562.00      96.62
    6.68              5.99          0.99% , 1.11          861.70 , 833.00           745.92 , 664.00            1655.51 , 1562.00     110.62
    6.69              4.91          0.98% , 0.87          852.99 , 833.00           584.64 , 664.00            1485.23 , 1562.00      99.35
    6.71              6.02          1.06% , 1.02          922.62 , 833.00           685.44 , 664.00            1656.03 , 1562.00     111.06
    6.72              5.55          0.86% , 1.01          748.54 , 833.00           678.72 , 664.00            1475.31 , 1562.00      99.18
    6.72              6.04          0.96% , 1.15          835.58 , 833.00           772.80 , 664.00            1656.39 , 1562.00     111.38
    6.72              3.44          1.06% , 0.96          922.62 , 833.00           645.12 , 664.00            1615.71 , 1562.00      108.5
    6.73              7.33          0.89% , 0.93          774.66 , 833.00           624.96 , 664.00            1447.55 , 1562.00      97.38
    6.74              3.17          0.88% , 1.04          765.95 , 833.00           698.88 , 664.00            1512.47 , 1562.00     101.93
    6.75              0.73          0.90% , 1.07          783.36 , 833.00           719.04 , 664.00            1550.63 , 1562.00     104.68
    6.75              3.91          0.99% , 0.88          861.70 , 833.00           591.36 , 664.00            1500.95 , 1562.00     101.34
    6.75              6.08          1.03% , 1.06          896.51 , 833.00           712.32 , 664.00            1656.91 , 1562.00     111.83
    6.77              1.65          0.92% , 1.10          800.77 , 833.00           739.20 , 664.00            1587.79 , 1562.00     107.43
    6.77              4.45          1.07% , 0.97          931.33 , 833.00           651.84 , 664.00            1631.43 , 1562.00     110.49
    6.78              7.38          0.92% , 0.89          800.77 , 833.00           598.08 , 664.00            1446.67 , 1562.00      98.15
    6.78              4.09          0.94% , 1.13          818.18 , 833.00           759.36 , 664.00            1625.95 , 1562.00     110.18
    6.79              6.13          1.00% , 1.10          870.40 , 833.00           739.20 , 664.00            1657.79 , 1562.00      112.6
    6.81               2.9          1.00% , 0.89          870.40 , 833.00           598.08 , 664.00            1516.67 , 1562.00     103.32
    6.82              7.42          0.85% , 0.98          739.84 , 833.00           658.56 , 664.00            1446.15 , 1562.00       98.6
    6.82              6.17          1.07% , 1.01          931.33 , 833.00           678.72 , 664.00            1658.31 , 1562.00     113.05
    6.83              6.19          0.97% , 1.14          844.29 , 833.00           766.08 , 664.00            1658.67 , 1562.00     113.37
    6.83              5.39          1.08% , 0.98          940.03 , 833.00           658.56 , 664.00            1646.15 , 1562.00     112.47
    6.84              7.44          0.95% , 0.85          826.88 , 833.00           571.20 , 664.00            1445.79 , 1562.00      98.92
    6.86              6.22          1.04% , 1.05          905.22 , 833.00           705.60 , 664.00            1659.19 , 1562.00     113.82
    6.87               1.9          1.01% , 0.90          879.10 , 833.00           604.80 , 664.00            1532.39 , 1562.00      105.3
    6.88              7.47          0.88% , 0.94          765.95 , 833.00           631.68 , 664.00            1445.27 , 1562.00      99.37
     6.9              6.28          1.01% , 1.09          879.10 , 833.00           732.48 , 664.00            1660.07 , 1562.00     114.58
    6.93              6.56          0.85% , 1.00          739.84 , 833.00           672.00 , 664.00            1459.59 , 1562.00     101.16
    6.93              7.47          0.91% , 0.90          792.06 , 833.00           604.80 , 664.00            1445.39 , 1562.00     100.14
    6.93              0.95          1.02% , 0.91          887.81 , 833.00           611.52 , 664.00            1547.11 , 1562.00     107.29
    6.93              6.25          1.08% , 1.00          940.03 , 833.00           672.00 , 664.00            1659.59 , 1562.00     115.03
    6.94              4.11          0.87% , 1.03          757.25 , 833.00           692.16 , 664.00            1497.75 , 1562.00     103.91
    6.95              1.73          0.89% , 1.06          774.66 , 833.00           712.32 , 664.00            1534.91 , 1562.00     106.66
    6.95              6.27          0.98% , 1.13          852.99 , 833.00           759.36 , 664.00            1659.95 , 1562.00     115.35
    6.96              0.71          0.91% , 1.09          792.06 , 833.00           732.48 , 664.00            1573.07 , 1562.00     109.42
    6.97              3.09          0.93% , 1.12          809.47 , 833.00           752.64 , 664.00            1610.23 , 1562.00     112.17
    6.97               6.3          1.05% , 1.04          913.92 , 833.00           698.88 , 664.00            1660.47 , 1562.00      115.8
    6.98              5.47          0.95% , 1.15          826.88 , 833.00           772.80 , 664.00            1647.39 , 1562.00     114.92
    6.99              7.52          0.94% , 0.86          818.18 , 833.00           577.92 , 664.00            1444.51 , 1562.00      100.9
    6.99              0.05          1.03% , 0.92          896.51 , 833.00           618.24 , 664.00            1562.83 , 1562.00     109.27
    7.02              7.55          0.87% , 0.95          757.25 , 833.00           638.40 , 664.00            1443.99 , 1562.00     101.35
    7.02              6.36          1.02% , 1.08          887.81 , 833.00           725.76 , 664.00            1661.35 , 1562.00     116.57
    7.04              6.39          1.09% , 0.99          948.74 , 833.00           665.28 , 664.00            1661.87 , 1562.00     117.02
    7.05              7.29          0.96% , 0.84          835.58 , 833.00           564.48 , 664.00            1448.07 , 1562.00      102.1
    7.05              1.06          1.04% , 0.93          905.22 , 833.00           624.96 , 664.00            1578.55 , 1562.00     111.26
    7.06              6.42          0.99% , 1.12          861.70 , 833.00           752.64 , 664.00            1662.23 , 1562.00     117.34
    7.08              7.61          0.90% , 0.91          783.36 , 833.00           611.52 , 664.00            1443.11 , 1562.00     102.12
    7.08              6.45          1.06% , 1.03          922.62 , 833.00           692.16 , 664.00            1662.75 , 1562.00     117.78
     7.1              6.47          0.96% , 1.16          835.58 , 833.00           779.52 , 664.00            1663.11 , 1562.00      118.1
    7.11              6.29          0.97% , 0.85          844.29 , 833.00           571.20 , 664.00            1463.79 , 1562.00     104.09
    7.11               2.0          1.05% , 0.94          913.92 , 833.00           631.68 , 664.00            1593.27 , 1562.00     113.24
    7.13              7.67          0.93% , 0.87          809.47 , 833.00           584.64 , 664.00            1442.23 , 1562.00     102.89
    7.13              6.51          1.03% , 1.07          896.51 , 833.00           719.04 , 664.00            1663.63 , 1562.00     118.55
    7.14               7.5          0.84% , 0.99          731.14 , 833.00           665.28 , 664.00            1444.87 , 1562.00     103.14
    7.15              5.12          0.86% , 1.02          748.54 , 833.00           685.44 , 664.00            1482.03 , 1562.00      105.9
    7.15              2.74          0.88% , 1.05          765.95 , 833.00           705.60 , 664.00            1519.19 , 1562.00     108.65
    7.15               0.3          0.90% , 1.08          783.36 , 833.00           725.76 , 664.00            1557.35 , 1562.00      111.4
    7.16              2.08          0.92% , 1.11          800.77 , 833.00           745.92 , 664.00            1594.51 , 1562.00     114.15
    7.16              4.52          0.94% , 1.14          818.18 , 833.00           766.08 , 664.00            1632.67 , 1562.00      116.9
    7.16              3.01          1.06% , 0.95          922.62 , 833.00           638.40 , 664.00            1608.99 , 1562.00     115.22
    7.17               7.7          0.86% , 0.96          748.54 , 833.00           645.12 , 664.00            1441.71 , 1562.00     103.34
    7.17              5.34          0.98% , 0.86          852.99 , 833.00           577.92 , 664.00            1478.51 , 1562.00     106.07
    7.17              6.56          1.00% , 1.11          870.40 , 833.00           745.92 , 664.00            1664.51 , 1562.00     119.32
    7.19               6.6          1.07% , 1.02          931.33 , 833.00           685.44 , 664.00            1665.03 , 1562.00     119.77
    7.21              6.62          0.97% , 1.15          844.29 , 833.00           772.80 , 664.00            1665.39 , 1562.00     120.09
    7.21              4.01          1.07% , 0.96          931.33 , 833.00           645.12 , 664.00            1624.71 , 1562.00     117.21
    7.23              7.76          0.89% , 0.92          774.66 , 833.00           618.24 , 664.00            1440.83 , 1562.00      104.1
    7.23              4.34          0.99% , 0.87          861.70 , 833.00           584.64 , 664.00            1494.23 , 1562.00     108.06
    7.24              6.65          1.04% , 1.06          905.22 , 833.00           712.32 , 664.00            1665.91 , 1562.00     120.54
    7.27              4.96          1.08% , 0.97          940.03 , 833.00           651.84 , 664.00            1639.43 , 1562.00     119.19
    7.28              7.81          0.92% , 0.88          800.77 , 833.00           591.36 , 664.00            1439.95 , 1562.00     104.87
    7.28              6.71          1.01% , 1.10          879.10 , 833.00           739.20 , 664.00            1666.79 , 1562.00      121.3
    7.29              3.33          1.00% , 0.88          870.40 , 833.00           591.36 , 664.00            1509.95 , 1562.00     110.04
    7.31              6.68          1.08% , 1.01          940.03 , 833.00           678.72 , 664.00            1666.31 , 1562.00     121.75
    7.32              7.85          0.85% , 0.97          739.84 , 833.00           651.84 , 664.00            1439.43 , 1562.00     105.32
    7.32               6.7          0.98% , 1.14          852.99 , 833.00           766.08 , 664.00            1666.67 , 1562.00     122.07
    7.32              5.96          1.09% , 0.98          948.74 , 833.00           658.56 , 664.00            1655.15 , 1562.00     121.18
    7.34              7.87          0.95% , 0.84          826.88 , 833.00           564.48 , 664.00            1439.07 , 1562.00     105.64
    7.34              2.33          1.01% , 0.89          879.10 , 833.00           598.08 , 664.00            1525.67 , 1562.00     112.02
    7.35              3.68          0.87% , 1.04          757.25 , 833.00           698.88 , 664.00            1504.47 , 1562.00     110.63
    7.35               1.3          0.89% , 1.07          774.66 , 833.00           719.04 , 664.00            1541.63 , 1562.00     113.38
    7.35              1.14          0.91% , 1.10          792.06 , 833.00           739.20 , 664.00            1579.79 , 1562.00     116.14
    7.35              3.52          0.93% , 1.13          809.47 , 833.00           759.36 , 664.00            1616.95 , 1562.00     118.89
    7.35               5.9          0.95% , 1.16          826.88 , 833.00           779.52 , 664.00            1654.11 , 1562.00     121.64
    7.35              6.73          1.05% , 1.05          913.92 , 833.00           705.60 , 664.00            1667.19 , 1562.00     122.52
    7.36              6.13          0.85% , 1.01          739.84 , 833.00           678.72 , 664.00            1466.31 , 1562.00     107.88
    7.37               7.9          0.88% , 0.93          765.95 , 833.00           624.96 , 664.00            1438.55 , 1562.00     106.09
    7.39              6.79          1.02% , 1.09          887.81 , 833.00           732.48 , 664.00            1668.07 , 1562.00     123.29
     7.4              1.38          1.02% , 0.90          887.81 , 833.00           604.80 , 664.00            1540.39 , 1562.00     114.01
    7.42              6.82          1.09% , 1.00          948.74 , 833.00           672.00 , 664.00            1668.59 , 1562.00     123.74
    7.43               7.9          0.91% , 0.89          792.06 , 833.00           598.08 , 664.00            1438.67 , 1562.00     106.86
    7.43              6.85          0.99% , 1.13          861.70 , 833.00           759.36 , 664.00            1668.95 , 1562.00     124.06
    7.45              0.38          1.03% , 0.91          896.51 , 833.00           611.52 , 664.00            1556.11 , 1562.00     115.99
    7.46              7.93          0.84% , 0.98          731.14 , 833.00           658.56 , 664.00            1438.15 , 1562.00      107.3
    7.46              6.88          1.06% , 1.04          922.62 , 833.00           698.88 , 664.00            1669.47 , 1562.00      124.5
    7.48               6.9          0.96% , 1.17          835.58 , 833.00           786.24 , 664.00            1669.83 , 1562.00     124.82
    7.49              7.95          0.94% , 0.85          818.18 , 833.00           571.20 , 664.00            1437.79 , 1562.00     107.62
     7.5              6.94          1.03% , 1.08          896.51 , 833.00           725.76 , 664.00            1670.35 , 1562.00     125.27
    7.51              0.63          1.04% , 0.92          905.22 , 833.00           618.24 , 664.00            1571.83 , 1562.00     117.98
    7.52              7.99          0.87% , 0.94          757.25 , 833.00           631.68 , 664.00            1437.27 , 1562.00     108.07
    7.52              6.97          1.10% , 0.99          957.44 , 833.00           665.28 , 664.00            1670.87 , 1562.00     125.72
    7.54              4.95          0.94% , 1.15          818.18 , 833.00           772.80 , 664.00            1639.39 , 1562.00     123.62
    7.54              6.99          1.00% , 1.12          870.40 , 833.00           752.64 , 664.00            1671.23 , 1562.00     126.04
    7.55              0.13          0.90% , 1.09          783.36 , 833.00           732.48 , 664.00            1564.07 , 1562.00     118.12
    7.55              2.51          0.92% , 1.12          800.77 , 833.00           752.64 , 664.00            1601.23 , 1562.00     120.87
    7.55              7.72          0.96% , 0.83          835.58 , 833.00           557.76 , 664.00            1441.35 , 1562.00     108.82
    7.56              4.69          0.86% , 1.03          748.54 , 833.00           692.16 , 664.00            1488.75 , 1562.00     112.62
    7.56              2.31          0.88% , 1.06          765.95 , 833.00           712.32 , 664.00            1525.91 , 1562.00     115.37
    7.56              1.57          1.05% , 0.93          913.92 , 833.00           624.96 , 664.00            1586.55 , 1562.00     119.96
    7.57              7.07          0.84% , 1.00          731.14 , 833.00           672.00 , 664.00            1451.59 , 1562.00     109.86
    7.57              7.03          1.07% , 1.03          931.33 , 833.00           692.16 , 664.00            1671.75 , 1562.00     126.49
    7.58              8.04          0.90% , 0.90          783.36 , 833.00           604.80 , 664.00            1436.39 , 1562.00     108.84
    7.58              7.05          0.97% , 1.16          844.29 , 833.00           779.52 , 664.00            1672.11 , 1562.00     126.81
     7.6              6.72          0.97% , 0.84          844.29 , 833.00           564.48 , 664.00            1457.07 , 1562.00     110.81
    7.61              7.08          1.04% , 1.07          905.22 , 833.00           719.04 , 664.00            1672.63 , 1562.00     127.26
    7.61              2.58          1.06% , 0.94          922.62 , 833.00           631.68 , 664.00            1602.27 , 1562.00     121.94
    7.64               8.1          0.93% , 0.86          809.47 , 833.00           577.92 , 664.00            1435.51 , 1562.00     109.61
    7.65              7.14          1.01% , 1.11          879.10 , 833.00           745.92 , 664.00            1673.51 , 1562.00     128.02
    7.66              5.78          0.98% , 0.85          852.99 , 833.00           571.20 , 664.00            1471.79 , 1562.00     112.79
    7.66              3.58          1.07% , 0.95          931.33 , 833.00           638.40 , 664.00            1617.99 , 1562.00     123.93
    7.67              8.13          0.86% , 0.95          748.54 , 833.00           638.40 , 664.00            1434.99 , 1562.00     110.06
    7.68              7.11          1.08% , 1.02          940.03 , 833.00           685.44 , 664.00            1673.03 , 1562.00     128.47
     7.7              7.13          0.98% , 1.15          852.99 , 833.00           772.80 , 664.00            1673.39 , 1562.00     128.79
    7.71              4.53          1.08% , 0.96          940.03 , 833.00           645.12 , 664.00            1632.71 , 1562.00     125.91
    7.72              4.77          0.99% , 0.86          861.70 , 833.00           577.92 , 664.00            1487.51 , 1562.00     114.78
    7.72              7.16          1.05% , 1.06          913.92 , 833.00           712.32 , 664.00            1673.91 , 1562.00     129.24
    7.73              8.19          0.89% , 0.91          774.66 , 833.00           611.52 , 664.00            1434.11 , 1562.00     110.82
    7.73              6.33          0.95% , 1.17          826.88 , 833.00           786.24 , 664.00            1660.83 , 1562.00     128.36
    7.74              1.57          0.91% , 1.11          792.06 , 833.00           745.92 , 664.00            1586.51 , 1562.00     122.86
    7.74              3.95          0.93% , 1.14          809.47 , 833.00           766.08 , 664.00            1623.67 , 1562.00     125.61
    7.76              0.87          0.89% , 1.08          774.66 , 833.00           725.76 , 664.00            1548.35 , 1562.00      120.1
    7.76              7.22          1.02% , 1.10          887.81 , 833.00           739.20 , 664.00            1674.79 , 1562.00     130.01
    7.76              5.53          1.09% , 0.97          948.74 , 833.00           651.84 , 664.00            1648.43 , 1562.00      127.9
    7.77              3.25          0.87% , 1.05          757.25 , 833.00           705.60 , 664.00            1511.19 , 1562.00     117.35
    7.77              3.76          1.00% , 0.87          870.40 , 833.00           584.64 , 664.00            1503.23 , 1562.00     116.76
    7.78               5.7          0.85% , 1.02          739.84 , 833.00           685.44 , 664.00            1473.03 , 1562.00      114.6
    7.79              8.07          0.83% , 0.99          722.43 , 833.00           665.28 , 664.00            1435.87 , 1562.00     111.85
    7.79              8.24          0.92% , 0.87          800.77 , 833.00           584.64 , 664.00            1433.23 , 1562.00     111.59
    7.79              7.25          1.09% , 1.01          948.74 , 833.00           678.72 , 664.00            1675.31 , 1562.00     130.46
     7.8              7.28          0.99% , 1.14          861.70 , 833.00           766.08 , 664.00            1675.67 , 1562.00     130.78
     7.8              6.54          1.10% , 0.98          957.44 , 833.00           658.56 , 664.00            1664.15 , 1562.00     129.88
    7.82              8.28          0.85% , 0.96          739.84 , 833.00           645.12 , 664.00            1432.71 , 1562.00     112.04
    7.82              2.76          1.01% , 0.88          879.10 , 833.00           591.36 , 664.00            1518.95 , 1562.00     118.74
    7.83              7.31          1.06% , 1.05          922.62 , 833.00           705.60 , 664.00            1676.19 , 1562.00     131.22
    7.84               8.3          0.95% , 0.83          826.88 , 833.00           557.76 , 664.00            1432.35 , 1562.00     112.36
    7.85              7.33          0.96% , 1.18          835.58 , 833.00           792.96 , 664.00            1676.55 , 1562.00     131.54
    7.87              1.81          1.02% , 0.89          887.81 , 833.00           598.08 , 664.00            1533.67 , 1562.00     120.73
    7.87              7.37          1.03% , 1.09          896.51 , 833.00           732.48 , 664.00            1677.07 , 1562.00     131.99
    7.88              8.33          0.88% , 0.92          765.95 , 833.00           618.24 , 664.00            1431.83 , 1562.00     112.81
    7.89               7.4          1.10% , 1.00          957.44 , 833.00           672.00 , 664.00            1677.59 , 1562.00     132.44
    7.91              7.42          1.00% , 1.13          870.40 , 833.00           759.36 , 664.00            1677.95 , 1562.00     132.76
    7.92              5.38          0.94% , 1.16          818.18 , 833.00           779.52 , 664.00            1646.11 , 1562.00     130.34
    7.92              0.81          1.03% , 0.90          896.51 , 833.00           604.80 , 664.00            1549.39 , 1562.00     122.71
    7.93              8.33          0.91% , 0.88          792.06 , 833.00           591.36 , 664.00            1431.95 , 1562.00     113.58
    7.94              2.94          0.92% , 1.13          800.77 , 833.00           759.36 , 664.00            1607.95 , 1562.00     127.59
    7.94              7.46          1.07% , 1.04          931.33 , 833.00           698.88 , 664.00            1678.47 , 1562.00     133.21
    7.95              0.56          0.90% , 1.10          783.36 , 833.00           739.20 , 664.00            1570.79 , 1562.00     124.84
    7.95              7.48          0.97% , 1.17          844.29 , 833.00           786.24 , 664.00            1678.83 , 1562.00     133.53
    7.97              8.36          0.84% , 0.97          731.14 , 833.00           651.84 , 664.00            1431.43 , 1562.00     114.02
    7.97              1.88          0.88% , 1.07          765.95 , 833.00           719.04 , 664.00            1532.63 , 1562.00     122.09
    7.97               0.2          1.04% , 0.91          905.22 , 833.00           611.52 , 664.00            1565.11 , 1562.00      124.7
    7.98              4.26          0.86% , 1.04          748.54 , 833.00           698.88 , 664.00            1495.47 , 1562.00     119.34
    7.98              7.51          1.04% , 1.08          905.22 , 833.00           725.76 , 664.00            1679.35 , 1562.00     133.98
    7.99              6.64          0.84% , 1.01          731.14 , 833.00           678.72 , 664.00            1458.31 , 1562.00     116.58
    7.99              8.38          0.94% , 0.84          818.18 , 833.00           564.48 , 664.00            1431.07 , 1562.00     114.34
     8.0              7.55          1.11% , 0.99          966.14 , 833.00           665.28 , 664.00            1679.87 , 1562.00     134.42
    8.02              8.42          0.87% , 0.93          757.25 , 833.00           624.96 , 664.00            1430.55 , 1562.00     114.79
    8.02              7.57          1.01% , 1.12          879.10 , 833.00           752.64 , 664.00            1680.23 , 1562.00     134.74
    8.02              1.14          1.05% , 0.92          913.92 , 833.00           618.24 , 664.00            1579.83 , 1562.00     126.68
    8.05              8.15          0.96% , 0.82          835.58 , 833.00           551.04 , 664.00            1434.63 , 1562.00     115.54
    8.05              7.54          1.08% , 1.03          940.03 , 833.00           692.16 , 664.00            1679.75 , 1562.00     135.19
    8.06              2.15          1.06% , 0.93          922.62 , 833.00           624.96 , 664.00            1595.55 , 1562.00     128.66
    8.07              7.56          0.98% , 1.16          852.99 , 833.00           779.52 , 664.00            1680.11 , 1562.00     135.51
    8.08              8.47          0.90% , 0.89          783.36 , 833.00           598.08 , 664.00            1429.67 , 1562.00     115.56
    8.09              7.59          1.05% , 1.07          913.92 , 833.00           719.04 , 664.00            1680.63 , 1562.00     135.96
     8.1              6.76          0.95% , 1.18          826.88 , 833.00           792.96 , 664.00            1667.55 , 1562.00     135.08
     8.1              7.15          0.97% , 0.83          844.29 , 833.00           557.76 , 664.00            1450.35 , 1562.00     117.53
    8.11              3.15          1.07% , 0.94          931.33 , 833.00           631.68 , 664.00            1611.27 , 1562.00     130.65
    8.12              8.51          0.83% , 0.98          722.43 , 833.00           658.56 , 664.00            1429.15 , 1562.00     116.01
    8.12              4.38          0.93% , 1.15          809.47 , 833.00           772.80 , 664.00            1630.39 , 1562.00     132.33
    8.13               2.0          0.91% , 1.12          792.06 , 833.00           752.64 , 664.00            1593.23 , 1562.00     129.58
    8.13              7.65          1.02% , 1.11          887.81 , 833.00           745.92 , 664.00            1681.51 , 1562.00     136.73
    8.14              8.53          0.93% , 0.85          809.47 , 833.00           571.20 , 664.00            1428.79 , 1562.00     116.33
    8.16              0.44          0.89% , 1.09          774.66 , 833.00           732.48 , 664.00            1555.07 , 1562.00     126.82
    8.16              6.21          0.98% , 0.84          852.99 , 833.00           564.48 , 664.00            1465.07 , 1562.00     119.51
    8.16               4.1          1.08% , 0.95          940.03 , 833.00           638.40 , 664.00            1625.99 , 1562.00     132.63
    8.16              7.68          1.09% , 1.02          948.74 , 833.00           685.44 , 664.00            1682.03 , 1562.00     137.18
    8.17              2.82          0.87% , 1.06          757.25 , 833.00           712.32 , 664.00            1517.91 , 1562.00     124.07
    8.17              7.71          0.99% , 1.15          861.70 , 833.00           772.80 , 664.00            1682.39 , 1562.00      137.5
    8.18              8.56          0.86% , 0.94          748.54 , 833.00           631.68 , 664.00            1428.27 , 1562.00     116.78
     8.2              5.27          0.85% , 1.03          739.84 , 833.00           692.16 , 664.00            1479.75 , 1562.00     121.32
     8.2               5.2          0.99% , 0.85          861.70 , 833.00           571.20 , 664.00            1480.79 , 1562.00      121.5
     8.2              7.74          1.06% , 1.06          922.62 , 833.00           712.32 , 664.00            1682.91 , 1562.00     137.94
     8.2               5.1          1.09% , 0.96          948.74 , 833.00           645.12 , 664.00            1641.71 , 1562.00     134.62
    8.21              7.76          0.96% , 1.19          835.58 , 833.00           799.68 , 664.00            1683.27 , 1562.00     138.26
    8.22              7.64          0.83% , 1.00          722.43 , 833.00           672.00 , 664.00            1442.59 , 1562.00     118.57
    8.23              8.62          0.89% , 0.90          774.66 , 833.00           604.80 , 664.00            1427.39 , 1562.00     117.54
    8.24               7.8          1.03% , 1.10          896.51 , 833.00           739.20 , 664.00            1683.79 , 1562.00     138.71
    8.24              6.11          1.10% , 0.97          957.44 , 833.00           651.84 , 664.00            1657.43 , 1562.00      136.6
    8.25              4.19          1.00% , 0.86          870.40 , 833.00           577.92 , 664.00            1496.51 , 1562.00     123.48
    8.26              7.83          1.10% , 1.01          957.44 , 833.00           678.72 , 664.00            1684.31 , 1562.00     139.16
    8.28              7.85          1.00% , 1.14          870.40 , 833.00           766.08 , 664.00            1684.67 , 1562.00     139.48
    8.28              7.12          1.11% , 0.98          966.14 , 833.00           658.56 , 664.00            1673.15 , 1562.00     138.58
    8.29              8.67          0.92% , 0.86          800.77 , 833.00           577.92 , 664.00            1426.51 , 1562.00     118.31
    8.29              5.82          0.94% , 1.17          818.18 , 833.00           786.24 , 664.00            1652.83 , 1562.00     137.06
     8.3              3.19          1.01% , 0.87          879.10 , 833.00           584.64 , 664.00            1512.23 , 1562.00     125.46
     8.3              7.89          1.07% , 1.05          931.33 , 833.00           705.60 , 664.00            1685.19 , 1562.00     139.93
    8.32              3.37          0.92% , 1.14          800.77 , 833.00           766.08 , 664.00            1614.67 , 1562.00     134.31
    8.32              7.91          0.97% , 1.18          844.29 , 833.00           792.96 , 664.00            1685.55 , 1562.00     140.25
    8.33              8.71          0.85% , 0.95          739.84 , 833.00           638.40 , 664.00            1425.99 , 1562.00     118.76
    8.34              0.99          0.90% , 1.11          783.36 , 833.00           745.92 , 664.00            1577.51 , 1562.00     131.56
    8.34              7.94          1.04% , 1.09          905.22 , 833.00           732.48 , 664.00            1686.07 , 1562.00      140.7
    8.35              8.73          0.95% , 0.82          826.88 , 833.00           551.04 , 664.00            1425.63 , 1562.00     119.08
    8.35              2.24          1.02% , 0.88          887.81 , 833.00           591.36 , 664.00            1526.95 , 1562.00     127.45
    8.37              1.45          0.88% , 1.08          765.95 , 833.00           725.76 , 664.00            1539.35 , 1562.00     128.81
    8.37              7.98          1.11% , 1.00          966.14 , 833.00           672.00 , 664.00            1686.59 , 1562.00     141.14
    8.39              3.83          0.86% , 1.05          748.54 , 833.00           705.60 , 664.00            1502.19 , 1562.00     126.06
    8.39              8.76          0.88% , 0.91          765.95 , 833.00           611.52 , 664.00            1425.11 , 1562.00     119.53
    8.39               8.0          1.01% , 1.13          879.10 , 833.00           759.36 , 664.00            1686.95 , 1562.00     141.46
    8.39              1.24          1.03% , 0.89          896.51 , 833.00           598.08 , 664.00            1542.67 , 1562.00     129.43
    8.41              7.97          1.08% , 1.04          940.03 , 833.00           698.88 , 664.00            1686.47 , 1562.00     141.91
    8.42              6.21          0.84% , 1.02          731.14 , 833.00           685.44 , 664.00            1465.03 , 1562.00      123.3
    8.43              7.99          0.98% , 1.17          852.99 , 833.00           786.24 , 664.00            1686.83 , 1562.00     142.23
    8.43              0.23          1.04% , 0.90          905.22 , 833.00           604.80 , 664.00            1558.39 , 1562.00     131.42
    8.44              8.76          0.91% , 0.87          792.06 , 833.00           584.64 , 664.00            1425.23 , 1562.00      120.3
    8.45              8.65          0.82% , 0.99          713.73 , 833.00           665.28 , 664.00            1426.87 , 1562.00     120.55
    8.46              8.03          1.05% , 1.08          913.92 , 833.00           725.76 , 664.00            1687.35 , 1562.00     142.68
    8.47              8.79          0.84% , 0.96          731.14 , 833.00           645.12 , 664.00            1424.71 , 1562.00     120.74
    8.47              7.19          0.95% , 1.19          826.88 , 833.00           799.68 , 664.00            1674.27 , 1562.00      141.8
    8.48              0.71          1.05% , 0.91          913.92 , 833.00           611.52 , 664.00            1573.11 , 1562.00      133.4
    8.48              8.06          1.12% , 0.99          974.85 , 833.00           665.28 , 664.00            1687.87 , 1562.00     143.13
    8.49              4.81          0.93% , 1.16          809.47 , 833.00           779.52 , 664.00            1637.11 , 1562.00     139.05
     8.5              8.81          0.94% , 0.83          818.18 , 833.00           557.76 , 664.00            1424.35 , 1562.00     121.06
     8.5              8.08          1.02% , 1.12          887.81 , 833.00           752.64 , 664.00            1688.23 , 1562.00     143.45
    8.52              2.43          0.91% , 1.13          792.06 , 833.00           759.36 , 664.00            1599.95 , 1562.00      136.3
